survey_date,district,gvh,health_facility,sanitation_observed,sanitation_type,pit_cover_or_seal,sanitation_near_water,sanitation_distance,has_privacy,has_security,has_roof,shared_sanitation,child_faeces_disposal,child_faeces_disposal_other,usual_defecation_place,faeces_seen_in_village,faeces_around_house,handwash_near_sanitation,handwash_has_water,handwash_has_soap,handwash_in_use,mhm_materials_used,mhm_cleaned,mhm_cleaning_method,mhm_drying_method,mhm_disposal_place,has_bathroom,bathing_has_water,bathing_water_source,bathroom_has_soap,bathroom_in_use,bathroom_has_privacy,bathroom_has_security
7/1/2019,Dowa,Chifuko,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,NA,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,NA,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/1/2019,Dowa,Chifuko,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),Yes,NA,Between 20 and 30 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Mkwinda,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,NA,Yes,Outside unburied ,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Tumbi,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),NA,No,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/3/2019,Dowa,Mkwinda,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,No,NA,NA,NA,NA,NA,NA
7/3/2019,Dowa,Mkwinda,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,NA,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Dowa,Matuwamba ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,NA,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Tumbi,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,NA,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,No,No
7/3/2019,Dowa,Chidangwe,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA
7/3/2019,Dowa,Chidangwe,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Other,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/3/2019,Dowa,Kasolo,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,NA,No,No,No,In a toilet/latrine,NA,NA,No,NA,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/3/2019,Dowa,Suntche,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,No,No
7/3/2019,Dowa,Kasolo,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Other,Yes,No,No,No,NA,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,No,No
7/3/2019,Dowa,Chidangwe,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,NA,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/3/2019,Dowa,Chidangwe,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,NA,Between 10 and 20 paces,NA,No,NA,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/1/2019,Dowa,Chifuko,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,Yes
7/3/2019,Dowa,Chifuko,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/3/2019,Dowa,Suntche,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,Yes
7/4/2019,Dowa,Matuwamba,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Dowa,Matuwamba,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,Yes,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Dowa,Matuwamba,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Dowa,Matuwamba ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,No,NA,NA,NA,NA,NA,NA
7/4/2019,Dowa,Matuwamba ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Mkwinda,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Dowa,Matuwamba ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,No,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Dowa,Ngombe,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/4/2019,Dowa,William,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/4/2019,Dowa,Chilije,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/4/2019,Dowa,William ,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/4/2019,Dowa,Chilije,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,NA,No,Yes,No,Don't know/refuse to answer,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/4/2019,Dowa,Chilije,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/5/2019,Dowa,Mbalani,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,Outside buried ,NA,NA,No,No,NA,No,No,No,Reusable cloth or rags,Yes,NA,NA,NA,Yes,Yes,Borehole,Yes,NA,Yes,No
7/4/2019,Dowa,Mbalani,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,No,Between 20 and 30 paces,NA,Yes,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,No,NA,NA,NA,NA,NA,NA
7/4/2019,Dowa,Ngombe,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Bush,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/4/2019,Dowa,Ngombe,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,NA,Between 20 and 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/3/2019,Dowa,Mkotamo,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,Yes,No
7/3/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/4/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,Yes,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,No,NA,NA,NA,No,No
7/3/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/3/2019,Dowa,Mkotamo ,Kayembe Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Bush,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,No,No
7/4/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/3/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,Yes,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,No,Yes,No,No
7/3/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,Yes,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,No,Yes,No,No
7/3/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Mkotamo ,Kayembe Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Borehole,No,Yes,No,No
6/29/2019,Dowa,Njati,Chizolowondo Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,Yes,Yes,Disposable (tampons or pads),NA,NA,NA,Outside buried,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/29/2019,Dowa,Njati,Chizolowondo Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,Yes,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
6/29/2019,Dowa,Njati,Chizolowondo Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Don't know/refuse to answer,NA,Share latrine with neighbours,Yes,Yes,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,Outside buried,Yes,Yes,Unprotected spring/surface water/dug well,No,Yes,Yes,No
7/1/2019,Dowa,Njole,Chizolowondo Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/1/2019,Dowa,Njole,Chizolowondo Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
6/28/2019,Dowa,Njole,Chizolowondo Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
6/28/2019,Dowa,Njole,Chizolowondo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/1/2019,Dowa,Njole,Chizolowondo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/28/2019,Dowa,Njole,Chizolowondo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,No,Yes,Yes,No
6/28/2019,Dowa,Njole,Chizolowondo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,Yes,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/1/2019,Dowa,Njole,Chizolowondo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
6/29/2019,Dowa,Gasteni,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/29/2019,Dowa,Hasten,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,"Reusable cloth or rags, Disposable (tampons or pads)",Yes,Water and soap,Somewhere inside,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,"Reusable cloth or rags, Disposable (tampons or pads)",Yes,Water and soap,Somewhere inside,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,No,No
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,No,NA,NA,NA,NA,NA,NA
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/29/2019,Dowa,Gasten,Mbingwa Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Bush,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
6/29/2019,Dowa,Nanthambwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
6/29/2019,Dowa,Nanthambwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
6/29/2019,Dowa,Nanthambwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
6/29/2019,Dowa,Nanthambwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
6/29/2019,Dowa,Nanthambwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
6/30/2019,Dowa,Katema,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
6/30/2019,Dowa,Katema,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
6/30/2019,Dowa,Katema,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/30/2019,Dowa,Katema,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/30/2019,Dowa,Katema,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Toilet paper,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,Yes,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,NA,Yes
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,Yes,No,Burned,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,No,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/28/2019,Dowa,Longwe,Mbingwa Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
